commodity_name,market_name,arrival_date,modal_price
Maize,Hanagal,01-08-2019,17
Maize,Honnali,01-08-2019,20.8
Maize,Hunsur,01-08-2019,15
Ginger(Green),Hunsur,08-08-2019,30
Rice,Sakaleshpura,19-07-2019,23.84
Ridgeguard(Tori),Honnali,19-07-2019,14
Ridgeguard(Tori),Ramanagara,19-07-2019,26
Ox,Ramdurga,04-08-2019,250
Tender+Coconut,Malur,26-07-2019,153.8
Tender+Coconut,Mandya,26-07-2019,120
Cucumbar(Kheera),Honnali,24-07-2019,5.8
Arhar+Dal(Tur+Dal),Shimoga,26-07-2019,82.5
Sunflower,Gundlupet,06-08-2019,36
Tomato,Chikkamagalore,26-07-2019,20.39
Tomato,Malur,26-07-2019,20
Brinjal,Bagepalli,25-07-2019,13.4
Bitter+gourd,Kolar,28-07-2019,1.1
Ginger(Green),Moodigere,26-12-2024,19.33
Ginger(Green),Sakaleshpura,26-12-2024,53.32
Green+Chilli,Honnali,20-07-2019,13.2
Ragi+(Finger+Millet),Doddaballa Pur,08-08-2019,28
Ragi+(Finger+Millet),Kadur,08-08-2019,20
Ragi+(Finger+Millet),Mysore (Bandipalya),08-08-2019,26.2
Groundnut,Gadag,03-08-2019,48.69
Groundnut,Mysore (Bandipalya),03-08-2019,61.45
Gur(Jaggery),Kudchi,20-07-2019,32
Ridgeguard(Tori),Kolar,22-07-2019,27
Potato,Malur,18-07-2019,16.66
Rice,Gangavathi,08-08-2019,20.5
Sheep,Gowribidanoor,22-07-2019,70
Gur(Jaggery),Bijapur,03-08-2019,34.2
Gur(Jaggery),Mandya,03-08-2019,32.5
Cow,Chintamani,22-07-2019,350
Cucumbar(Kheera),Honnali,22-07-2019,5.5
Thondekai,Kolar,22-07-2019,11
Water+Melon,Malur,26-07-2019,20
Tomato,Channapatana,22-07-2019,17.5
Tomato,Kolar,22-07-2019,20
Bitter+gourd,Kolar,23-07-2019,1.5
Cucumbar(Kheera),Chikkamagalore,30-08-2019,14.08
Coconut,Bhadravathi,01-08-2019,128.7
Coconut,Kumta,01-08-2019,198.5
Black+pepper,Somvarpet,23-07-2019,308.91
Wheat,Bhadravathi,26-07-2019,30.17
Wheat,Gadag,26-07-2019,22.83
Cucumbar(Kheera),Malur,30-08-2019,3
Black+pepper,Gonikappal,26-07-2019,300
Black+pepper,Sirsi,26-07-2019,313.3
Raddish,Honnali,19-07-2019,7
Beans,Chikkamagalore,19-07-2019,28.2
Coconut,Bhadravathi,25-07-2019,80.6
Coconut,Kumta,25-07-2019,191.2
Coconut,Kundapura,25-07-2019,110.01
Black+pepper,Chikkamagalore,19-07-2019,290
Beans,Kolar,28-07-2019,35
Drumstick,Ramanagara,29-07-2019,42
Copra,Kunigal,25-07-2019,140
Jowar(Sorghum),Gadag,03-08-2019,25.97
Cotton,Annigeri,01-08-2019,57
Jowar(Sorghum),Hubli (Amaragol),03-08-2019,25.09
Cabbage,Chikkamagalore,19-07-2019,10.37
Cotton,Bijapur,25-07-2019,65
Cotton,Ranebennur,25-07-2019,54.4
Cauliflower,Chikkamagalore,19-07-2019,10.45
Seemebadnekai,Ramanagara,03-08-2019,26
Snakeguard,Ramanagara,03-08-2019,18
Tomato,Kolar,11-08-2019,12.67
Coconut,Arasikere,19-07-2019,100
Cucumbar(Kheera),Channapatana,01-08-2019,10
Cucumbar(Kheera),Honnali,07-08-2019,7.6
Copra,Arasikere,19-07-2019,141.27
Cotton,Nargunda,19-07-2019,58
Cotton,Raichur,19-07-2019,61
Cotton,Santhesargur,19-07-2019,64.95
Jowar(Sorghum),Manvi,13-08-2019,23.08
Cow,Arasikere,19-07-2019,252
Chilly+Capsicum,Kolar,05-08-2019,22
Alasande+Gram,Bellary,29-07-2019,55.43
Soyabean,Bidar,08-08-2019,35.2
Elephant+Yam+(Suran),Arasikere,19-07-2019,14
Ginger(Green),Ramanagara,20-07-2019,90
Ginger(Green),Somvarpet,20-07-2019,25
Potato,Hubli (Amaragol),24-08-2019,12
Dry+Chillies,Mysore (Bandipalya),25-07-2019,115
Maize,Athani,03-08-2019,21
Ginger(Green),Santhesargur,19-07-2019,24
Dry+Chillies,Byadagi,01-08-2019,99.2
Dry+Chillies,Sindhanur,01-08-2019,130
Goat,Arasikere,19-07-2019,82
Green+Chilli,Chikkamagalore,19-07-2019,11.86
Goat,Sira,26-12-2024,65
Groundnut,Bellary,19-07-2019,61.37
Groundnut,Gadag,19-07-2019,43.11
Tomato,Chickkaballapura,03-08-2019,17.5
Tomato,Ramanagara,03-08-2019,16
Jowar(Sorghum),Bellary,19-07-2019,22.88
Jowar(Sorghum),Gadag,19-07-2019,28.44
Jowar(Sorghum),Haveri,19-07-2019,18
Paddy(Dhan)(Common),Haliyala,19-07-2019,17.5
Paddy(Dhan)(Common),Hanagal,19-07-2019,15.5
Jowar(Sorghum),Nargunda,19-07-2019,27.78
Paddy(Dhan)(Common),Kolar,19-07-2019,18.46
Paddy(Dhan)(Common),Nanjangud,19-07-2019,15.5
Knool+Khol,Chikkamagalore,19-07-2019,12.5
Kulthi(Horse+Gram),Gadag,19-07-2019,37.01
Maize,Piriya Pattana,18-09-2019,16
Maize,Mundaragi,19-07-2019,19.21
Dry+Chillies,Byadagi,22-08-2019,98.69
Sunflower,Gundlupet,08-08-2019,38.25
Green+Chilli,Davangere,26-12-2024,16.5
Ragi+(Finger+Millet),Doddaballa Pur,18-07-2019,26
Rice,Bhadravathi,18-07-2019,19
Onion,Chikkamagalore,19-07-2019,14
Onion,Hubli (Amaragol),19-07-2019,8.5
Coconut,Doddaballa Pur,24-07-2019,140
Coconut,Honnali,24-07-2019,130
Rice,Bidar,18-07-2019,45
Rice,Kolar,18-07-2019,24
Coconut,Davangere,26-07-2019,85
Coconut,Kadur,26-07-2019,100
Ox,Arasikere,19-07-2019,710
Paddy(Dhan)(Common),Raichur,19-07-2019,18.6
Paddy(Dhan)(Common),Santhesargur,19-07-2019,17
Paddy(Dhan)(Common),Shorapur,19-07-2019,25.06
Ridgeguard(Tori),Kolar,18-07-2019,23
Copra,Arasikere,26-07-2019,137.35
Sajje,Mundaragi,18-07-2019,22.09
Sheep,Kudchi,18-07-2019,90
Brinjal,Ramanagara,02-08-2019,12
Cotton,Annigeri,26-07-2019,50
Cotton,Bijapur,26-07-2019,64.93
Cow,Nippani,26-07-2019,500
Safflower,Gulbarga,09-08-2019,43.26
Bitter+gourd,Kolar,16-09-2019,20
She+Buffalo,Nippani,09-08-2019,420
Green+Peas,Mysore (Bandipalya),25-07-2019,75.5
Potato,Chikkamagalore,19-07-2019,13.95
Potato,Hubli (Amaragol),19-07-2019,10
Ground+Nut+Seed,Mysore (Bandipalya),25-07-2019,102
Groundnut,Bagalakot,25-07-2019,60.69
Groundnut,Mundaragi,25-07-2019,51.36
Groundnut,Mysore (Bandipalya),25-07-2019,54.18
Rice,Chintamani,27-07-2019,44.2
Tomato,Gundlupet,08-08-2019,9.5
Ridgeguard(Tori),Ramanagara,27-07-2019,18
Cabbage,Honnali,02-08-2019,9.4
Tomato,Doddaballa Pur,18-07-2019,14
Tomato,Kolar,18-07-2019,16.67
Arhar+Dal(Tur+Dal),Bangarpet,23-07-2019,73
Gur(Jaggery),Bijapur,25-07-2019,32
Groundnut,Mysore (Bandipalya),01-08-2019,46.73
Cucumbar(Kheera),Channapatana,26-07-2019,11
Cucumbar(Kheera),Honnali,26-07-2019,5
Ragi+(Finger+Millet),Haveri,19-07-2019,16
Rice,Doddaballa Pur,19-07-2019,22.55
Gur(Jaggery),Bijapur,01-08-2019,31
Brinjal,Honnali,26-12-2024,15
Dry+Chillies,Sindhanur,26-07-2019,128
Ridgeguard(Tori),Chikkamagalore,19-07-2019,19.23
Sheep,Arasikere,19-07-2019,78
Gur(Jaggery),Mhalingapur,25-07-2019,32.46
Arhar+Dal(Tur+Dal),Shimoga,07-08-2019,83
Knool+Khol,Kolar,30-07-2019,11
Knool+Khol,Ramanagara,30-07-2019,19
Coconut,Bhadravathi,06-09-2019,141.5
Tamarind+Seed,Arasikere,19-07-2019,12
Tomato,Chintamani,19-08-2019,10
Tomato,Kolar,19-08-2019,14.33
Tender+Coconut,Mandya,19-07-2019,120
Beans,Mulabagilu,23-07-2019,25
Banana+-+Green,Somvarpet,23-07-2019,10
Goat,Nippani,26-07-2019,60
Tomato,Chikkamagalore,19-07-2019,16.69
Onion,Hubli (Amaragol),03-08-2019,14
Wheat,Gadag,18-07-2019,24.24
Beans,Kolar,23-07-2019,32
Coconut,Holalkere,29-07-2019,14
Green+Chilli,Davangere,26-07-2019,19
Sunflower,Gulbarga,09-08-2019,35.55
Onion,Kolar,19-07-2019,18.09
Wheat,Gadag,19-07-2019,24.05
Black+pepper,Kadur,23-07-2019,175
Black+pepper,Sirsi,23-07-2019,313.22
Tender+Coconut,Mandya,09-08-2019,160
Maize,Honnali,28-08-2019,21
Jowar(Sorghum),Bellary,01-08-2019,23.8
Jowar(Sorghum),Sindhanur,01-08-2019,24
Kulthi(Horse+Gram),Kadur,01-08-2019,35.54
Alasande+Gram,Holenarsipura,31-07-2019,57
Groundnut,Bagalakot,26-07-2019,59.11
Groundnut,Bellary,26-07-2019,61.88
Kulthi(Horse+Gram),Gundlupet,25-07-2019,43
Groundnut,Koppal,26-07-2019,54.94
Groundnut,Mulabagilu,26-07-2019,55
Brinjal,Bagepalli,23-07-2019,13.75
Brinjal,Mulabagilu,23-07-2019,16.65
Gur(Jaggery),Bijapur,26-07-2019,32
Gur(Jaggery),Gundlupet,26-07-2019,28.5
Gur(Jaggery),Mandya,26-07-2019,32
Gur(Jaggery),Mhalingapur,26-07-2019,32.26
Gur(Jaggery),Srirangapattana,26-07-2019,33.5
Tomato,Davangere,09-08-2019,14
Lime,Bijapur,25-07-2019,14
Turmeric,Gundlupet,08-08-2019,64.18
Dry+Chillies,Hubli (Amaragol),29-07-2019,40.3
Ginger(Green),Piriya Pattana,04-09-2019,35
Maize,Hanagal,23-07-2019,21
Maize,Hirekerur,23-07-2019,21.5
Maize,Honnali,23-07-2019,21.5
Maize,Kustagi,23-07-2019,25.5
Lime,Bijapur,01-08-2019,17
Ginger(Green),Ramanagara,04-09-2019,55
Ginger(Green),Srirangapattana,22-08-2019,16
Jowar(Sorghum),Annigeri,26-07-2019,16
Jowar(Sorghum),Laxmeshwar,26-07-2019,23.83
Maize,Koppal,25-07-2019,24.07
Maize,Mundaragi,25-07-2019,22.68
Maize,Sorabha,25-07-2019,21
Kulthi(Horse+Gram),Gundlupet,26-07-2019,43.5
Cabbage,Honnali,26-12-2024,6.5
Cabbage,Kolar,26-12-2024,6
Ginger(Green),Shikaripura,29-07-2019,22
Beans,Honnali,19-09-2019,13.5
Tomato,Chintamani,22-07-2019,20
Beans,Kolar,19-09-2019,22
Paddy(Dhan)(Common),Mysore (Bandipalya),03-08-2019,17.21
Paddy(Dhan)(Common),Udupi,03-08-2019,17.89
Beetroot,Chikkamagalore,19-09-2019,11.21
Carrot,Mulabagilu,23-07-2019,20
Cashewnuts,Kumta,23-07-2019,92.09
Tomato,Kolar,31-07-2019,20
Tomato,Ramanagara,31-07-2019,19
Marigold(Calcutta),Malur,01-08-2019,20
Banana+-+Green,Kundapura,21-09-2019,35
Coconut,Kadur,23-07-2019,100
Coconut,Kumta,23-07-2019,100
Coconut,Kundapura,23-07-2019,139.18
Coconut,Sira,23-07-2019,100
Coconut,Udupi,23-07-2019,110
Chilly+Capsicum,Kolar,24-07-2019,40
Groundnut,Bellary,29-07-2019,62.25
Copra,Arasikere,23-07-2019,139.28
Gur(Jaggery),Mandya,29-07-2019,31
Cotton,Bijapur,23-07-2019,63.59
Cotton,Chitradurga,23-07-2019,48.83
Rice,Karatgi,13-08-2019,33.05
Cotton,Bellary,06-09-2019,54.2
Groundnut,Kottur,26-12-2024,72.01
Onion,Hubli (Amaragol),26-07-2019,9.3
Jowar(Sorghum),Bellary,29-07-2019,24.74
Jowar(Sorghum),Gadag,29-07-2019,25.11
Jowar(Sorghum),Hubli (Amaragol),29-07-2019,24.49
Groundnut,Mysore (Bandipalya),26-12-2024,46.89
Jowar(Sorghum),Ramdurga,29-07-2019,32
Sunflower,Bagalakot,19-09-2019,37.56
Tender+Coconut,Holenarsipura,02-08-2019,80
Tomato,Channapatana,02-08-2019,10
Tomato,Chickkaballapura,02-08-2019,19.3
Tomato,Chintamani,02-08-2019,18
Sunflower,Raichur,19-09-2019,36.66
Cotton,Manvi,20-07-2019,50
Cucumbar(Kheera),Channapatana,20-07-2019,6
Cucumbar(Kheera),Honnali,20-07-2019,8.5
Sunflower,Rona,19-09-2019,41.02
Maize,Shikaripura,29-07-2019,23
Goat,Sira,23-07-2019,63
Green+Chilli,Davangere,23-07-2019,13.5
Paddy(Dhan)(Common),Davangere,26-07-2019,20.3
Onion,Chintamani,11-08-2019,11
Onion,Bijapur,01-08-2019,11
Groundnut,Bagalakot,23-07-2019,60.06
Soyabean,Bangalore,22-07-2019,45
Goat,Ramdurga,21-07-2019,58
Sweet+Potato,Somvarpet,22-07-2019,7.5
Gur(Jaggery),Bangarpet,23-07-2019,32
Gur(Jaggery),Bijapur,23-07-2019,31
Tender+Coconut,Mandya,22-07-2019,100
Gur(Jaggery),Mhalingapur,23-07-2019,31.92
Groundnut,Ramdurga,21-07-2019,55.33
Gur(Jaggery),Mhalingapur,21-07-2019,32.31
Banana,Channapatana,23-07-2019,15
Jowar(Sorghum),Ramdurga,21-07-2019,33
Mataki,Gadag,29-07-2019,38.3
Jowar(Sorghum),Sindhanur,23-07-2019,27.6
Ox,Ramdurga,21-07-2019,190
Kulthi(Horse+Gram),Gundlupet,23-07-2019,40.5
Maize,Bagalakot,23-07-2019,23.5
Sheep,Ramdurga,21-07-2019,59
Wheat,Gadag,09-08-2019,25.87
Onion,Bijapur,25-07-2019,8
Onion,Mysore (Bandipalya),25-07-2019,15
Wheat,Kudchi,10-10-2019,22
Potato,Hubli (Amaragol),26-07-2019,9
Neem+Seed,Bagepalli,23-07-2019,30
Gur(Jaggery),Bijapur,26-12-2024,34
Brinjal,Honnali,22-07-2019,8.8
Tomato,Channapatana,24-07-2019,10
Tomato,Ramanagara,24-07-2019,18
Tomato,Srinivasapur,24-07-2019,23
Gur(Jaggery),Mandya,26-12-2024,36
Onion,Hubli (Amaragol),29-07-2019,8.8
Onion,Raichur,29-07-2019,13.41
Paddy(Dhan)(Common),Bhadravathi,01-08-2019,18
Paddy(Dhan)(Common),Bhadravathi,23-07-2019,19.73
Paddy(Dhan)(Common),Davangere,23-07-2019,13.92
Paddy(Dhan)(Common),Kalagategi,23-07-2019,17.5
Copra,Tiptur,27-07-2019,136
Paddy(Dhan)(Common),Udupi,01-08-2019,17.5
She+Buffalo,Chintamani,22-07-2019,250
Cabbage,Kolar,24-07-2019,17
Coconut,Bhadravathi,04-09-2019,105
Beans,Kolar,09-08-2019,55
Tomato,Channapatana,20-07-2019,24
Tomato,Kolar,20-07-2019,15.33
Tomato,Ramanagara,20-07-2019,26
Tomato,Srinivasapur,20-07-2019,20.67
Capsicum,Kolar,24-07-2019,31
Beans,Malur,09-08-2019,41.17
Beetroot,Kolar,09-08-2019,26
Onion,Bangalore,16-08-2019,16.5
Goat,Nippani,30-08-2019,50
Potato,Bagepalli,23-07-2019,14.8
Coconut,Kundapura,04-09-2019,110
Tender+Coconut,Malur,19-09-2019,100
Paddy(Dhan)(Common),Kollegal,29-07-2019,17
Paddy(Dhan)(Common),Raichur,29-07-2019,22.71
Jowar(Sorghum),Manvi,17-08-2019,22.26
Ragi+(Finger+Millet),Mysore (Bandipalya),03-08-2019,25.86
Rice,Bangarpet,03-08-2019,28.5
Rice,Bangarpet,26-07-2019,28.5
Rice,Gangavathi,26-07-2019,20.35
Paddy(Dhan)(Common),Davangere,25-07-2019,21
Paddy(Dhan)(Common),Hoovinahadagali,25-07-2019,20
Paddy(Dhan)(Common),Kalagategi,25-07-2019,17.25
Paddy(Dhan)(Common),Udupi,25-07-2019,18
Safflower,Hubli (Amaragol),24-08-2019,46.53
Sweet+Potato,Somvarpet,26-07-2019,7.5
Black+pepper,Chikkamagalore,16-09-2019,280
Green+Chilli,Chikkamagalore,30-08-2019,9.8
Black+pepper,Gonikappal,16-09-2019,280
Tomato,Channapatana,26-07-2019,15
Tomato,K.R.Nagar,26-07-2019,14.44
Tomato,Kolar,26-07-2019,18.33
Tomato,Ramanagara,26-07-2019,15
Ragi+(Finger+Millet),Sira,23-07-2019,28
Rice,Bhadravathi,23-07-2019,24.3
Rice,Gangavathi,23-07-2019,20.25
Jowar(Sorghum),Dharwar,26-12-2024,24.95
Jowar(Sorghum),Haveri,26-12-2024,14.5
She+Buffalo,Nippani,26-07-2019,450
Jowar(Sorghum),Laxmeshwar,26-12-2024,22.89
Sheep,Sira,23-07-2019,57
Soyabean,Bidar,24-08-2019,36
Soyabean,Bidar,23-07-2019,35.8
Soyabean,Kalagategi,23-07-2019,35.9
Paddy(Dhan)(Common),Holenarsipura,16-08-2019,15
Paddy(Dhan)(Common),Honnali,16-08-2019,17.6
Paddy(Dhan)(Common),Lingasugur,16-08-2019,24.45
Paddy(Dhan)(Common),Mandya,16-08-2019,17
She+Buffalo,Nippani,03-08-2019,520
Potato,Hubli (Amaragol),29-07-2019,9.5
Soyabean,Hubli (Amaragol),03-08-2019,34.52
Tomato,Bagepalli,23-07-2019,27.4
Tomato,Davangere,23-07-2019,23
Tomato,Srinivasapur,23-07-2019,22.33
Tomato,Gundlupet,26-07-2019,14.5
Tomato,Srinivasapur,26-07-2019,20.33
Maize,Mundaragi,27-07-2019,25.65
Ginger(Dry),Piriya Pattana,11-09-2019,110
Ginger(Green),Piriya Pattana,11-09-2019,27
Kulthi(Horse+Gram),Haveri,26-12-2024,37.5
Kulthi(Horse+Gram),Kadur,26-12-2024,41
Sunflower,Gadag,24-08-2019,37.62
Coconut,Chintamani,29-07-2019,120
Coconut,Holenarsipura,29-07-2019,110
Coconut,Nanjangud,29-07-2019,95
Tender+Coconut,Mandya,03-08-2019,100
Tomato,Srinivasapur,03-08-2019,21
Coriander(Leaves),Tumkur,04-09-2019,85
Banana,Channapatana,02-08-2019,15
Black+pepper,Gonikappal,19-09-2019,320
Ragi+(Finger+Millet),Holalkere,29-07-2019,19.82
Ragi+(Finger+Millet),Mysore (Bandipalya),01-08-2019,25.48
Rice,Gangavathi,01-08-2019,19.8
Rice,Shikaripura,01-08-2019,15.5
Beans,Kolar,02-08-2019,50
Brinjal,Honnali,24-07-2019,8.8
Brinjal,Ramanagara,24-07-2019,14
Dry+Chillies,Hubli (Amaragol),06-09-2019,92
Safflower,Gadag,29-07-2019,44.35
Sajje,Mundaragi,29-07-2019,22.19
Jowar(Sorghum),Dharwar,24-07-2019,22.96
Sunflower,Mundaragi,29-07-2019,39.98
Maize,Dharwar,24-07-2019,22.54
Ragi+(Finger+Millet),Mysore (Bandipalya),25-07-2019,24.57
Wheat,Gadag,03-08-2019,22.64
Rice,Bagepalli,25-07-2019,21
Rice,Gangavathi,25-07-2019,19
Rice,Mysore (Bandipalya),25-07-2019,53.5
Maize,Haveri,26-12-2024,22.8
Maize,Kottur,26-12-2024,20.26
Cotton,Bijapur,04-09-2019,58.92
Maize,Shikaripura,26-12-2024,20
Sunflower,Gundlupet,01-08-2019,39.6
Sweet+Potato,Somvarpet,01-08-2019,8.75
Wheat,Chitradurga,29-07-2019,18.02
Wheat,Gadag,29-07-2019,26.72
Wheat,Hubli (Amaragol),29-07-2019,20.46
Cucumbar(Kheera),Ramanagara,04-09-2019,14
Tomato,Channapatana,01-08-2019,12.5
Tomato,Davangere,19-09-2019,6
Knool+Khol,Kolar,01-08-2019,8
Kulthi(Horse+Gram),Bangalore,01-08-2019,39.5
Wheat,Gadag,24-08-2019,21.79
Wheat,Hubli (Amaragol),24-08-2019,22.39
Sajje,Mundaragi,27-07-2019,22.23
Tomato,Ramanagara,18-10-2019,20
Elephant+Yam+(Suran),Arasikere,14-08-2019,17
Banana+-+Green,Kundapura,10-08-2019,25
Tomato,Chickkaballapura,27-07-2019,18.5
Tomato,Kolar,27-07-2019,19.33
Groundnut,Challakere,30-08-2019,61.3
Tender+Coconut,Mandya,25-07-2019,120
Wheat,Nargunda,01-08-2019,23
Wheat,Shimoga,01-08-2019,31.5
Tomato,Bagepalli,25-07-2019,31.05
Tomato,Gundlupet,25-07-2019,15
Tomato,Srinivasapur,25-07-2019,19.33
Beetroot,Kolar,24-07-2019,21
Bitter+gourd,Ramanagara,24-07-2019,22
Coconut,Kundapura,07-08-2019,130.83
Carrot,Kolar,07-08-2019,37
Coconut,Tumkur,12-08-2019,105
Coriander(Leaves),Tumkur,12-08-2019,91
Gur(Jaggery),Gundlupet,30-08-2019,47.5
Gur(Jaggery),Mandya,30-08-2019,35
Ragi+(Finger+Millet),Doddaballa Pur,24-07-2019,26
Rice,Kolar,24-07-2019,48.84
Brinjal,Kolar,22-08-2019,14
Ridgeguard(Tori),Honnali,24-07-2019,9.5
Ridgeguard(Tori),Kolar,24-07-2019,25
Raddish,Ramanagara,03-08-2019,12
Paddy(Dhan)(Common),Dharwar,24-07-2019,13
Cotton,Bijapur,07-08-2019,62.44
Cabbage,Chikkamagalore,17-09-2019,11.11
Gur(Jaggery),Srirangapattana,13-08-2019,35
Alasande+Gram,Bangalore,20-11-2019,73
Coconut,Kundapura,10-08-2019,100
Coconut,Hiriyur,29-08-2019,109.42
Brinjal,Kolar,16-09-2019,15.5
Dry+Chillies,Hubli (Amaragol),10-08-2019,61.19
Jowar(Sorghum),Gangavathi,30-08-2019,26.8
Cabbage,Honnali,22-08-2019,6.6
Cabbage,Kolar,22-08-2019,13
Neem+Seed,Tumkur,12-08-2019,31
Rice,Manvi,26-07-2019,10.5
Ragi+(Finger+Millet),Mandya,19-08-2019,28
Rice,Holenarsipura,19-08-2019,23
Ground+Nut+Seed,Mysore (Bandipalya),22-08-2019,110
Ridgeguard(Tori),Honnali,26-07-2019,9.8
Groundnut,Mysore (Bandipalya),22-08-2019,43.95
Banana,Channapatana,10-10-2019,40
Ridgeguard(Tori),Honnali,19-08-2019,13.6
Cabbage,Ramanagara,03-09-2019,15
Knool+Khol,Chikkamagalore,30-08-2019,11.5
Chilly+Capsicum,Kolar,29-07-2019,37
Carrot,Kolar,22-08-2019,37
Carrot,Ramanagara,22-08-2019,56
Gur(Jaggery),Basava Kalayana,10-08-2019,30.81
Maize,Hanagal,06-09-2019,24
Kulthi(Horse+Gram),Kadur,30-08-2019,36.5
Jowar(Sorghum),Basava Kalayana,10-08-2019,34
Jowar(Sorghum),Hubli (Amaragol),10-08-2019,28.69
Maize,Honnali,06-09-2019,20
Maize,K.R.Nagar,06-09-2019,15.5
Maize,Bagalakot,10-08-2019,20.01
Neem+Seed,Mysore (Bandipalya),26-12-2024,49.9
Dry+Chillies,Byadagi,04-09-2019,101.09
Capsicum,Kolar,17-09-2019,20
Onion,Hubli (Amaragol),10-08-2019,16
Capsicum,Kolar,25-09-2019,25
Alasande+Gram,Laxmeshwar,13-09-2019,46.23
Alasande+Gram,Rona,13-09-2019,62.03
Alasande+Gram,Arasikere,31-07-2019,42.8
Carrot,Kolar,26-07-2019,42
Gur(Jaggery),Basava Kalayana,07-08-2019,31.62
Gur(Jaggery),Gulbarga,07-08-2019,33.5
Gur(Jaggery),Mhalingapur,07-08-2019,32.58
Raddish,Honnali,24-07-2019,6.3
Raddish,Kolar,24-07-2019,6.5
Arhar+Dal(Tur+Dal),Bellary,14-10-2019,43.96
Maize,Annigeri,30-08-2019,22.15
Maize,Challakere,30-08-2019,24.61
Maize,Haveri,30-08-2019,24.15
Gur(Jaggery),Bijapur,22-08-2019,33.5
Gur(Jaggery),Gulbarga,22-08-2019,34.5
Gur(Jaggery),Mhalingapur,22-08-2019,35.73
Brinjal,Honnali,19-09-2019,11.5
Brinjal,Kolar,19-09-2019,10
Gur(Jaggery),Kudchi,23-07-2019,30
Potato,Hubli (Amaragol),10-08-2019,15
Jowar(Sorghum),Basava Kalayana,07-08-2019,32.21
Jowar(Sorghum),Gulbarga,07-08-2019,34.76
Ginger(Green),Piriya Pattana,09-09-2019,26
Black+pepper,Gonikappal,31-07-2019,285.9
Tomato,K.R.Nagar,07-08-2019,14
Tomato,Kolar,07-08-2019,14.33
Green+Chilli,Kolar,01-08-2019,17
Groundnut,Bellary,06-09-2019,71.25
Groundnut,Kottur,06-09-2019,57.37
Groundnut,Raichur,06-09-2019,67.89
Green+Peas,Bangalore,01-08-2019,71
Ground+Nut+Seed,Bangalore,01-08-2019,95
Rice,Kolar,31-07-2019,52.67
Alasande+Gram,Laxmeshwar,11-11-2019,44.94
Methi+Seeds,Shimoga,30-08-2019,67.5
Gur(Jaggery),Kudchi,01-08-2019,33
Avare+Dal,Malur,24-07-2019,50
Paddy(Dhan)(Common),Haliyala,03-08-2019,17.5
Paddy(Dhan)(Common),Hanagal,03-08-2019,20.5
Paddy(Dhan)(Common),K.R.Nagar,03-08-2019,18
Paddy(Dhan)(Common),Nanjangud,03-08-2019,16.25
Ridgeguard(Tori),Honnali,31-07-2019,9.4
Ridgeguard(Tori),Ramanagara,31-07-2019,19
Soyabean,Dharwar,24-07-2019,36.03
Alasande+Gram,Mandya,11-11-2019,65
Soyabean,Bidar,10-08-2019,35.9
Paddy(Dhan)(Common),Davangere,26-12-2024,20.9
Paddy(Dhan)(Common),Gonikappal,26-12-2024,15.6
Thondekai,Ramanagara,22-10-2019,17
Maize,Gulbarga,07-08-2019,25.76
Maize,Tumkur,07-08-2019,23
Beans,Chikkamagalore,24-07-2019,20.45
Beetroot,Chikkamagalore,24-07-2019,10.61
Black+pepper,Sirsi,25-07-2019,294.63
Knool+Khol,Ramanagara,27-07-2019,18
Paddy(Dhan)(Common),Haliyala,24-07-2019,17.5
Paddy(Dhan)(Common),Shorapur,24-07-2019,24.27
Jowar(Sorghum),Gulbarga,22-08-2019,26.85
Jowar(Sorghum),Haveri,22-08-2019,30
Jowar(Sorghum),Koppal,22-08-2019,15.05
Ginger(Dry),Santhesargur,17-08-2019,31
Cabbage,Chikkamagalore,24-07-2019,9.9
Raddish,Honnali,26-07-2019,4.49
Jowar(Sorghum),Mysore (Bandipalya),22-08-2019,38
Coconut,Arasikere,31-07-2019,124
Maize,Bangarpet,19-09-2019,23.5
Maize,Holenarsipura,19-09-2019,16
Cauliflower,Chikkamagalore,24-07-2019,10.28
Copra,Hunsur,31-07-2019,60
Goat,Hiriyur,17-08-2019,49
Chili+Red,Malur,24-07-2019,62.5
Wheat,Basava Kalayana,10-08-2019,21.5
Jowar(Sorghum),Bellary,06-09-2019,22.65
Jowar(Sorghum),Hubli (Amaragol),06-09-2019,27.5
Jowar(Sorghum),Nargunda,06-09-2019,29
Dry+Chillies,Hubli (Amaragol),31-07-2019,102.99
Dry+Chillies,Sindhanur,24-07-2019,50
Coconut,Kadur,17-09-2019,135
Coconut,Kolar,17-09-2019,200
Green+Chilli,Chikkamagalore,24-07-2019,11.44
Green+Chilli,Malur,24-07-2019,20
Onion,Davangere,07-08-2019,16
Onion,Tumkur,07-08-2019,21
Ground+Nut+Seed,Malur,24-07-2019,62.5
Groundnut,Bellary,24-07-2019,63.8
Gur(Jaggery),Malur,24-07-2019,32.18
Gur(Jaggery),Mandya,24-07-2019,32
Gur(Jaggery),Mhalingapur,24-07-2019,32.41
Alasande+Gram,Gundlupet,30-07-2019,66
Garlic,Chintamani,11-08-2019,35
Antawala,Hosanagar,30-07-2019,8
Jowar(Sorghum),Gadag,24-07-2019,28.38
Jowar(Sorghum),Sindhanur,24-07-2019,12.1
Kulthi(Horse+Gram),Gadag,24-07-2019,35.01
Groundnut,Bellary,31-07-2019,63.67
Groundnut,Gadag,31-07-2019,46.4
Groundnut,Raichur,31-07-2019,54.36
