state_name,district,year,commodity_name,area
Karnataka,CHAMARAJANAGAR,2005-06,Cardamom,9.0
Karnataka,CHAMARAJANAGAR,2006-07,Cardamom,9.0
Karnataka,CHIKMAGALUR,2004-05,Cardamom,2724.0
Karnataka,CHIKMAGALUR,2005-06,Cardamom,2524.0
Karnataka,CHIKMAGALUR,2006-07,Cardamom,2639.0
Karnataka,DAKSHIN KANNAD,2004-05,Cardamom,171.0
Karnataka,DAKSHIN KANNAD,2005-06,Cardamom,164.0
Karnataka,DAKSHIN KANNAD,2006-07,Cardamom,139.0
Karnataka,DAVANGERE,2004-05,Cardamom,2.0
Karnataka,DAVANGERE,2006-07,Cardamom,1.0
Karnataka,HASSAN,2004-05,Cardamom,7555.0
Karnataka,HASSAN,2005-06,Cardamom,7555.0
Karnataka,HASSAN,2006-07,Cardamom,7560.0
Karnataka,KODAGU,2004-05,Cardamom,8267.0
Karnataka,KODAGU,2005-06,Cardamom,8811.0
Karnataka,KODAGU,2006-07,Cardamom,12682.0
Karnataka,SHIMOGA,2004-05,Cardamom,289.0
Karnataka,SHIMOGA,2005-06,Cardamom,279.0
Karnataka,SHIMOGA,2006-07,Cardamom,280.0
Karnataka,UTTAR KANNAD,2004-05,Cardamom,443.0
Karnataka,UTTAR KANNAD,2005-06,Cardamom,471.0
Karnataka,UTTAR KANNAD,2006-07,Cardamom,517.0
Karnataka,BAGALKOT,2004-05,Castor seed,2.0
Karnataka,BANGALORE RURAL,2004-05,Castor seed,1568.0
Karnataka,BANGALORE RURAL,2005-06,Castor seed,2137.0
Karnataka,BANGALORE RURAL,2006-07,Castor seed,1568.0
Karnataka,BELGAUM,2004-05,Castor seed,205.0
Karnataka,BELGAUM,2005-06,Castor seed,127.0
Karnataka,BELGAUM,2006-07,Castor seed,270.0
Karnataka,BELLARY,2004-05,Castor seed,209.0
Karnataka,BELLARY,2005-06,Castor seed,225.0
Karnataka,BELLARY,2006-07,Castor seed,185.0
Karnataka,BENGALURU URBAN,2004-05,Castor seed,457.0
Karnataka,BENGALURU URBAN,2005-06,Castor seed,512.0
Karnataka,BENGALURU URBAN,2006-07,Castor seed,248.0
Karnataka,BIJAPUR,2005-06,Castor seed,8.0
Karnataka,BIJAPUR,2006-07,Castor seed,77.0
Karnataka,CHAMARAJANAGAR,2004-05,Castor seed,629.0
Karnataka,CHAMARAJANAGAR,2005-06,Castor seed,854.0
Karnataka,CHAMARAJANAGAR,2006-07,Castor seed,1169.0
Karnataka,CHIKMAGALUR,2004-05,Castor seed,537.0
Karnataka,CHIKMAGALUR,2005-06,Castor seed,851.0
Karnataka,CHIKMAGALUR,2006-07,Castor seed,698.0
Karnataka,CHITRADURGA,2004-05,Castor seed,1335.0
Karnataka,CHITRADURGA,2005-06,Castor seed,2188.0
Karnataka,CHITRADURGA,2006-07,Castor seed,2142.0
Karnataka,DAVANGERE,2004-05,Castor seed,222.0
Karnataka,DAVANGERE,2005-06,Castor seed,205.0
Karnataka,DAVANGERE,2006-07,Castor seed,190.0
Karnataka,DHARWAD,2006-07,Castor seed,43.0
Karnataka,GADAG,2004-05,Castor seed,102.0
Karnataka,GADAG,2005-06,Castor seed,292.0
Karnataka,GADAG,2006-07,Castor seed,83.0
Karnataka,GULBARGA,2004-05,Castor seed,70.0
Karnataka,GULBARGA,2005-06,Castor seed,332.0
Karnataka,GULBARGA,2006-07,Castor seed,180.0
Karnataka,HASSAN,2004-05,Castor seed,2435.0
Karnataka,HASSAN,2005-06,Castor seed,2923.0
Karnataka,HASSAN,2006-07,Castor seed,2584.0
Karnataka,HAVERI,2004-05,Castor seed,133.0
Karnataka,HAVERI,2005-06,Castor seed,89.0
Karnataka,HAVERI,2006-07,Castor seed,59.0
Karnataka,KODAGU,2005-06,Castor seed,125.0
Karnataka,KODAGU,2006-07,Castor seed,125.0
Karnataka,KOLAR,2004-05,Castor seed,297.0
Karnataka,KOLAR,2005-06,Castor seed,497.0
Karnataka,KOLAR,2006-07,Castor seed,497.0
Karnataka,KOPPAL,2004-05,Castor seed,1392.0
Karnataka,KOPPAL,2005-06,Castor seed,1532.0
Karnataka,KOPPAL,2006-07,Castor seed,1278.0
Karnataka,MANDYA,2004-05,Castor seed,1538.0
Karnataka,MANDYA,2005-06,Castor seed,1096.0
Karnataka,MANDYA,2006-07,Castor seed,673.0
Karnataka,MYSORE,2004-05,Castor seed,2383.0
Karnataka,MYSORE,2005-06,Castor seed,4735.0
Karnataka,MYSORE,2006-07,Castor seed,3904.0
Karnataka,RAICHUR,2004-05,Castor seed,1598.0
Karnataka,RAICHUR,2005-06,Castor seed,2220.0
Karnataka,RAICHUR,2006-07,Castor seed,1583.0
Karnataka,SHIMOGA,2004-05,Castor seed,11.0
Karnataka,SHIMOGA,2005-06,Castor seed,60.0
Karnataka,SHIMOGA,2006-07,Castor seed,52.0
Karnataka,TUMKUR,2004-05,Castor seed,5038.0
Karnataka,TUMKUR,2005-06,Castor seed,3973.0
Karnataka,TUMKUR,2006-07,Castor seed,2622.0
Karnataka,BAGALKOT,2004-05,Coconut,452.0
Karnataka,BAGALKOT,2005-06,Coconut,413.0
Karnataka,BAGALKOT,2006-07,Coconut,236.0
Karnataka,BANGALORE RURAL,2004-05,Coconut,19789.0
Karnataka,BANGALORE RURAL,2005-06,Coconut,19251.0
Karnataka,BANGALORE RURAL,2006-07,Coconut,19357.0
Karnataka,BELGAUM,2004-05,Coconut,599.0
Karnataka,BELGAUM,2005-06,Coconut,611.0
Karnataka,BELGAUM,2006-07,Coconut,632.0
Karnataka,BELLARY,2004-05,Coconut,1259.0
Karnataka,BELLARY,2005-06,Coconut,1140.0
Karnataka,BELLARY,2006-07,Coconut,1251.0
Karnataka,BENGALURU URBAN,2004-05,Coconut,2498.0
Karnataka,BENGALURU URBAN,2005-06,Coconut,2871.0
Karnataka,BENGALURU URBAN,2006-07,Coconut,2385.0
Karnataka,BIDAR,2004-05,Coconut,24.0
Karnataka,BIDAR,2005-06,Coconut,25.0
Karnataka,BIDAR,2006-07,Coconut,26.0
Karnataka,BIJAPUR,2004-05,Coconut,178.0
Karnataka,BIJAPUR,2005-06,Coconut,178.0
Karnataka,BIJAPUR,2006-07,Coconut,189.0
Karnataka,CHAMARAJANAGAR,2004-05,Coconut,12161.0
Karnataka,CHAMARAJANAGAR,2005-06,Coconut,12192.0
Karnataka,CHAMARAJANAGAR,2006-07,Coconut,11257.0
Karnataka,CHIKMAGALUR,2004-05,Coconut,31122.0
Karnataka,CHIKMAGALUR,2005-06,Coconut,37769.0
Karnataka,CHIKMAGALUR,2006-07,Coconut,37921.0
Karnataka,CHITRADURGA,2004-05,Coconut,43354.0
Karnataka,CHITRADURGA,2005-06,Coconut,40668.0
Karnataka,CHITRADURGA,2006-07,Coconut,41821.0
Karnataka,DAKSHIN KANNAD,2004-05,Coconut,15684.0
Karnataka,DAKSHIN KANNAD,2005-06,Coconut,15773.0
Karnataka,DAKSHIN KANNAD,2006-07,Coconut,16094.0
Karnataka,DAVANGERE,2004-05,Coconut,11978.0
Karnataka,DAVANGERE,2005-06,Coconut,12138.0
Karnataka,DAVANGERE,2006-07,Coconut,11469.0
Karnataka,DHARWAD,2004-05,Coconut,431.0
Karnataka,DHARWAD,2005-06,Coconut,402.0
Karnataka,DHARWAD,2006-07,Coconut,445.0
Karnataka,GADAG,2004-05,Coconut,622.0
Karnataka,GADAG,2005-06,Coconut,579.0
Karnataka,GADAG,2006-07,Coconut,592.0
Karnataka,GULBARGA,2004-05,Coconut,734.0
Karnataka,GULBARGA,2005-06,Coconut,645.0
Karnataka,GULBARGA,2006-07,Coconut,598.0
Karnataka,HASSAN,2004-05,Coconut,61098.0
Karnataka,HASSAN,2005-06,Coconut,61775.0
Karnataka,HASSAN,2006-07,Coconut,61788.0
Karnataka,HAVERI,2004-05,Coconut,1147.0
Karnataka,HAVERI,2005-06,Coconut,974.0
Karnataka,HAVERI,2006-07,Coconut,1058.0
Karnataka,KODAGU,2004-05,Coconut,1331.0
Karnataka,KODAGU,2005-06,Coconut,1386.0
Karnataka,KODAGU,2006-07,Coconut,2076.0
Karnataka,KOLAR,2004-05,Coconut,2101.0
Karnataka,KOLAR,2005-06,Coconut,2101.0
Karnataka,KOLAR,2006-07,Coconut,2101.0
Karnataka,KOPPAL,2004-05,Coconut,344.0
Karnataka,KOPPAL,2005-06,Coconut,980.0
Karnataka,KOPPAL,2006-07,Coconut,628.0
Karnataka,MANDYA,2004-05,Coconut,18165.0
Karnataka,MANDYA,2005-06,Coconut,19112.0
Karnataka,MANDYA,2006-07,Coconut,18297.0
Karnataka,MYSORE,2004-05,Coconut,19404.0
Karnataka,MYSORE,2005-06,Coconut,13158.0
Karnataka,MYSORE,2006-07,Coconut,18462.0
Karnataka,RAICHUR,2004-05,Coconut,441.0
Karnataka,RAICHUR,2005-06,Coconut,138.0
Karnataka,RAICHUR,2006-07,Coconut,158.0
Karnataka,SHIMOGA,2004-05,Coconut,6613.0
Karnataka,SHIMOGA,2005-06,Coconut,6843.0
Karnataka,SHIMOGA,2006-07,Coconut,6864.0
Karnataka,TUMKUR,2004-05,Coconut,110937.0
Karnataka,TUMKUR,2005-06,Coconut,122690.0
Karnataka,TUMKUR,2006-07,Coconut,125511.0
Karnataka,UDUPI,2004-05,Coconut,14464.0
Karnataka,UDUPI,2005-06,Coconut,14876.0
Karnataka,UDUPI,2006-07,Coconut,14976.0
Karnataka,UTTAR KANNAD,2004-05,Coconut,6276.0
Karnataka,UTTAR KANNAD,2005-06,Coconut,7197.0
Karnataka,UTTAR KANNAD,2006-07,Coconut,7479.0
Karnataka,BAGALKOT,2004-05,Coriander,31.0
Karnataka,BAGALKOT,2005-06,Coriander,34.0
Karnataka,BAGALKOT,2006-07,Coriander,39.0
Karnataka,BANGALORE RURAL,2005-06,Coriander,86.0
Karnataka,BANGALORE RURAL,2006-07,Coriander,69.0
Karnataka,BELGAUM,2004-05,Coriander,354.0
Karnataka,BELGAUM,2005-06,Coriander,522.0
Karnataka,BELGAUM,2006-07,Coriander,365.0
Karnataka,BELLARY,2004-05,Coriander,4327.0
Karnataka,BELLARY,2005-06,Coriander,3809.0
Karnataka,BELLARY,2006-07,Coriander,2602.0
Karnataka,BENGALURU URBAN,2004-05,Coriander,32.0
Karnataka,BENGALURU URBAN,2005-06,Coriander,30.0
Karnataka,BENGALURU URBAN,2006-07,Coriander,24.0
Karnataka,BIDAR,2004-05,Coriander,674.0
Karnataka,BIDAR,2005-06,Coriander,532.0
Karnataka,BIDAR,2006-07,Coriander,331.0
Karnataka,BIJAPUR,2004-05,Coriander,130.0
Karnataka,BIJAPUR,2005-06,Coriander,74.0
Karnataka,BIJAPUR,2006-07,Coriander,88.0
Karnataka,CHAMARAJANAGAR,2004-05,Coriander,118.0
Karnataka,CHAMARAJANAGAR,2005-06,Coriander,583.0
Karnataka,CHAMARAJANAGAR,2006-07,Coriander,205.0
Karnataka,CHIKMAGALUR,2004-05,Coriander,1463.0
Karnataka,CHIKMAGALUR,2005-06,Coriander,1235.0
Karnataka,CHIKMAGALUR,2006-07,Coriander,784.0
Karnataka,CHITRADURGA,2004-05,Coriander,270.0
Karnataka,CHITRADURGA,2005-06,Coriander,108.0
Karnataka,CHITRADURGA,2006-07,Coriander,161.0
Karnataka,DAVANGERE,2004-05,Coriander,19.0
Karnataka,DAVANGERE,2005-06,Coriander,18.0
Karnataka,DAVANGERE,2006-07,Coriander,26.0
Karnataka,DHARWAD,2004-05,Coriander,390.0
Karnataka,DHARWAD,2005-06,Coriander,582.0
Karnataka,DHARWAD,2006-07,Coriander,566.0
Karnataka,GADAG,2004-05,Coriander,387.0
Karnataka,GADAG,2005-06,Coriander,253.0
Karnataka,GADAG,2006-07,Coriander,205.0
Karnataka,GULBARGA,2004-05,Coriander,88.0
Karnataka,GULBARGA,2005-06,Coriander,125.0
Karnataka,GULBARGA,2006-07,Coriander,36.0
Karnataka,HASSAN,2004-05,Coriander,171.0
Karnataka,HASSAN,2005-06,Coriander,153.0
Karnataka,HASSAN,2006-07,Coriander,172.0
Karnataka,HAVERI,2004-05,Coriander,177.0
Karnataka,HAVERI,2005-06,Coriander,92.0
Karnataka,HAVERI,2006-07,Coriander,215.0
Karnataka,KOLAR,2004-05,Coriander,108.0
Karnataka,KOLAR,2005-06,Coriander,78.0
Karnataka,KOLAR,2006-07,Coriander,66.0
Karnataka,KOPPAL,2004-05,Coriander,824.0
Karnataka,KOPPAL,2005-06,Coriander,812.0
Karnataka,MYSORE,2004-05,Coriander,24.0
Karnataka,MYSORE,2005-06,Coriander,25.0
Karnataka,MYSORE,2006-07,Coriander,42.0
Karnataka,RAICHUR,2004-05,Coriander,18.0
Karnataka,RAICHUR,2005-06,Coriander,4.0
Karnataka,TUMKUR,2004-05,Coriander,21.0
Karnataka,TUMKUR,2005-06,Coriander,8.0
Karnataka,TUMKUR,2006-07,Coriander,2.0
Karnataka,BAGALKOT,2004-05,Cotton(lint),7315.0
Karnataka,BAGALKOT,2005-06,Cotton(lint),5632.0
Karnataka,BAGALKOT,2006-07,Cotton(lint),2974.0
Karnataka,BELGAUM,2004-05,Cotton(lint),37659.0
Karnataka,BELGAUM,2005-06,Cotton(lint),28359.0
Karnataka,BELGAUM,2006-07,Cotton(lint),28247.0
Karnataka,BELLARY,2004-05,Cotton(lint),42373.0
Karnataka,BELLARY,2005-06,Cotton(lint),26690.0
Karnataka,BELLARY,2006-07,Cotton(lint),19167.0
Karnataka,BIDAR,2004-05,Cotton(lint),1914.0
Karnataka,BIDAR,2005-06,Cotton(lint),1505.0
Karnataka,BIDAR,2006-07,Cotton(lint),1430.0
Karnataka,BIJAPUR,2004-05,Cotton(lint),3043.0
Karnataka,BIJAPUR,2005-06,Cotton(lint),1863.0
Karnataka,BIJAPUR,2006-07,Cotton(lint),1746.0
Karnataka,CHAMARAJANAGAR,2004-05,Cotton(lint),14169.0
Karnataka,CHAMARAJANAGAR,2005-06,Cotton(lint),6842.0
Karnataka,CHAMARAJANAGAR,2006-07,Cotton(lint),1511.0
Karnataka,CHIKMAGALUR,2004-05,Cotton(lint),2037.0
Karnataka,CHIKMAGALUR,2005-06,Cotton(lint),2157.0
Karnataka,CHIKMAGALUR,2006-07,Cotton(lint),2023.0
Karnataka,CHITRADURGA,2004-05,Cotton(lint),15420.0
Karnataka,CHITRADURGA,2005-06,Cotton(lint),15383.0
Karnataka,CHITRADURGA,2006-07,Cotton(lint),8535.0
Karnataka,DAVANGERE,2004-05,Cotton(lint),6869.0
Karnataka,DAVANGERE,2005-06,Cotton(lint),6364.0
Karnataka,DAVANGERE,2006-07,Cotton(lint),4976.0
Karnataka,DHARWAD,2004-05,Cotton(lint),86481.0
Karnataka,DHARWAD,2005-06,Cotton(lint),76994.0
Karnataka,DHARWAD,2006-07,Cotton(lint),74021.0
Karnataka,GADAG,2004-05,Cotton(lint),59863.0
Karnataka,GADAG,2005-06,Cotton(lint),55846.0
Karnataka,GADAG,2006-07,Cotton(lint),37817.0
Karnataka,GULBARGA,2004-05,Cotton(lint),27881.0
Karnataka,GULBARGA,2005-06,Cotton(lint),28773.0
Karnataka,GULBARGA,2006-07,Cotton(lint),23582.0
Karnataka,HASSAN,2004-05,Cotton(lint),1809.0
Karnataka,HASSAN,2005-06,Cotton(lint),1249.0
Karnataka,HASSAN,2006-07,Cotton(lint),3106.0
Karnataka,HAVERI,2004-05,Cotton(lint),63400.0
Karnataka,HAVERI,2005-06,Cotton(lint),59771.0
Karnataka,HAVERI,2006-07,Cotton(lint),76459.0
Karnataka,KOPPAL,2004-05,Cotton(lint),29156.0
Karnataka,KOPPAL,2005-06,Cotton(lint),11560.0
Karnataka,KOPPAL,2006-07,Cotton(lint),3779.0
Karnataka,MANDYA,2004-05,Cotton(lint),5.0
Karnataka,MANDYA,2005-06,Cotton(lint),5.0
Karnataka,MYSORE,2004-05,Cotton(lint),72962.0
Karnataka,MYSORE,2005-06,Cotton(lint),46606.0
Karnataka,MYSORE,2006-07,Cotton(lint),55070.0
Karnataka,RAICHUR,2004-05,Cotton(lint),35250.0
Karnataka,RAICHUR,2005-06,Cotton(lint),22061.0
Karnataka,RAICHUR,2006-07,Cotton(lint),12783.0
Karnataka,SHIMOGA,2004-05,Cotton(lint),6223.0
Karnataka,SHIMOGA,2005-06,Cotton(lint),6662.0
Karnataka,SHIMOGA,2006-07,Cotton(lint),9495.0
Karnataka,TUMKUR,2004-05,Cotton(lint),786.0
Karnataka,TUMKUR,2005-06,Cotton(lint),812.0
Karnataka,TUMKUR,2006-07,Cotton(lint),926.0
Karnataka,UTTAR KANNAD,2004-05,Cotton(lint),7245.0
Karnataka,UTTAR KANNAD,2005-06,Cotton(lint),8176.0
Karnataka,UTTAR KANNAD,2006-07,Cotton(lint),8335.0
Karnataka,BAGALKOT,2004-05,Dry chillies,601.0
Karnataka,BAGALKOT,2005-06,Dry chillies,318.0
Karnataka,BAGALKOT,2005-06,Dry chillies,118.0
Karnataka,BAGALKOT,2005-06,Dry chillies,71.0
Karnataka,BAGALKOT,2006-07,Dry chillies,511.0
Karnataka,BANGALORE RURAL,2004-05,Dry chillies,940.0
Karnataka,BANGALORE RURAL,2005-06,Dry chillies,1032.0
Karnataka,BANGALORE RURAL,2005-06,Dry chillies,35.0
Karnataka,BANGALORE RURAL,2005-06,Dry chillies,7.0
Karnataka,BANGALORE RURAL,2006-07,Dry chillies,915.0
Karnataka,BELGAUM,2004-05,Dry chillies,4945.0
Karnataka,BELGAUM,2005-06,Dry chillies,3596.0
Karnataka,BELGAUM,2005-06,Dry chillies,342.0
Karnataka,BELGAUM,2005-06,Dry chillies,808.0
Karnataka,BELGAUM,2006-07,Dry chillies,4552.0
Karnataka,BELLARY,2004-05,Dry chillies,10673.0
Karnataka,BELLARY,2005-06,Dry chillies,9961.0
Karnataka,BELLARY,2005-06,Dry chillies,172.0
Karnataka,BELLARY,2005-06,Dry chillies,63.0
Karnataka,BELLARY,2006-07,Dry chillies,12714.0
Karnataka,BENGALURU URBAN,2004-05,Dry chillies,146.0
Karnataka,BENGALURU URBAN,2005-06,Dry chillies,139.0
Karnataka,BENGALURU URBAN,2005-06,Dry chillies,21.0
Karnataka,BENGALURU URBAN,2005-06,Dry chillies,48.0
Karnataka,BENGALURU URBAN,2006-07,Dry chillies,179.0
Karnataka,BIDAR,2004-05,Dry chillies,624.0
Karnataka,BIDAR,2005-06,Dry chillies,677.0
Karnataka,BIDAR,2005-06,Dry chillies,111.0
Karnataka,BIDAR,2005-06,Dry chillies,3.0
Karnataka,BIDAR,2006-07,Dry chillies,650.0
Karnataka,BIJAPUR,2004-05,Dry chillies,1479.0
Karnataka,BIJAPUR,2005-06,Dry chillies,937.0
Karnataka,BIJAPUR,2005-06,Dry chillies,227.0
Karnataka,BIJAPUR,2005-06,Dry chillies,121.0
Karnataka,BIJAPUR,2006-07,Dry chillies,1002.0
Karnataka,CHAMARAJANAGAR,2004-05,Dry chillies,1018.0
Karnataka,CHAMARAJANAGAR,2005-06,Dry chillies,754.0
Karnataka,CHAMARAJANAGAR,2005-06,Dry chillies,65.0
Karnataka,CHAMARAJANAGAR,2005-06,Dry chillies,460.0
Karnataka,CHAMARAJANAGAR,2006-07,Dry chillies,1399.0
Karnataka,CHIKMAGALUR,2004-05,Dry chillies,5654.0
Karnataka,CHIKMAGALUR,2005-06,Dry chillies,6210.0
Karnataka,CHIKMAGALUR,2005-06,Dry chillies,7.0
Karnataka,CHIKMAGALUR,2005-06,Dry chillies,33.0
Karnataka,CHIKMAGALUR,2006-07,Dry chillies,2909.0
Karnataka,CHITRADURGA,2004-05,Dry chillies,2445.0
Karnataka,CHITRADURGA,2005-06,Dry chillies,2087.0
Karnataka,CHITRADURGA,2005-06,Dry chillies,66.0
Karnataka,CHITRADURGA,2005-06,Dry chillies,58.0
Karnataka,CHITRADURGA,2006-07,Dry chillies,2067.0
Karnataka,DAKSHIN KANNAD,2004-05,Dry chillies,362.0
Karnataka,DAKSHIN KANNAD,2005-06,Dry chillies,112.0
Karnataka,DAKSHIN KANNAD,2005-06,Dry chillies,130.0
Karnataka,DAKSHIN KANNAD,2005-06,Dry chillies,20.0
Karnataka,DAKSHIN KANNAD,2006-07,Dry chillies,228.0
Karnataka,DAVANGERE,2004-05,Dry chillies,2004.0
Karnataka,DAVANGERE,2005-06,Dry chillies,1517.0
Karnataka,DAVANGERE,2005-06,Dry chillies,85.0
Karnataka,DAVANGERE,2005-06,Dry chillies,102.0
Karnataka,DAVANGERE,2006-07,Dry chillies,1607.0
Karnataka,DHARWAD,2004-05,Dry chillies,57735.0
Karnataka,DHARWAD,2005-06,Dry chillies,44299.0
Karnataka,DHARWAD,2005-06,Dry chillies,32.0
Karnataka,DHARWAD,2005-06,Dry chillies,182.0
Karnataka,DHARWAD,2006-07,Dry chillies,49399.0
Karnataka,GADAG,2004-05,Dry chillies,17068.0
Karnataka,GADAG,2005-06,Dry chillies,16520.0
Karnataka,GADAG,2005-06,Dry chillies,33.0
Karnataka,GADAG,2005-06,Dry chillies,71.0
Karnataka,GADAG,2006-07,Dry chillies,18798.0
Karnataka,GULBARGA,2004-05,Dry chillies,6714.0
Karnataka,GULBARGA,2005-06,Dry chillies,3613.0
Karnataka,GULBARGA,2005-06,Dry chillies,152.0
Karnataka,GULBARGA,2005-06,Dry chillies,72.0
Karnataka,GULBARGA,2006-07,Dry chillies,3819.0
Karnataka,HASSAN,2004-05,Dry chillies,2261.0
Karnataka,HASSAN,2005-06,Dry chillies,1198.0
Karnataka,HASSAN,2005-06,Dry chillies,87.0
Karnataka,HASSAN,2005-06,Dry chillies,852.0
Karnataka,HASSAN,2006-07,Dry chillies,2084.0
Karnataka,HAVERI,2004-05,Dry chillies,24901.0
Karnataka,HAVERI,2005-06,Dry chillies,15995.0
Karnataka,HAVERI,2005-06,Dry chillies,280.0
Karnataka,HAVERI,2005-06,Dry chillies,1905.0
Karnataka,HAVERI,2006-07,Dry chillies,20421.0
Karnataka,KODAGU,2004-05,Dry chillies,224.0
Karnataka,KODAGU,2005-06,Dry chillies,419.0
Karnataka,KODAGU,2006-07,Dry chillies,260.0
Karnataka,KOLAR,2004-05,Dry chillies,1444.0
Karnataka,KOLAR,2005-06,Dry chillies,527.0
Karnataka,KOLAR,2005-06,Dry chillies,244.0
Karnataka,KOLAR,2005-06,Dry chillies,340.0
Karnataka,KOLAR,2006-07,Dry chillies,988.0
Karnataka,KOPPAL,2004-05,Dry chillies,561.0
Karnataka,KOPPAL,2005-06,Dry chillies,500.0
Karnataka,KOPPAL,2005-06,Dry chillies,167.0
Karnataka,KOPPAL,2005-06,Dry chillies,240.0
Karnataka,KOPPAL,2006-07,Dry chillies,840.0
Karnataka,MANDYA,2004-05,Dry chillies,612.0
Karnataka,MANDYA,2005-06,Dry chillies,579.0
Karnataka,MANDYA,2005-06,Dry chillies,19.0
Karnataka,MANDYA,2005-06,Dry chillies,19.0
Karnataka,MANDYA,2006-07,Dry chillies,524.0
Karnataka,MYSORE,2004-05,Dry chillies,1391.0
Karnataka,MYSORE,2005-06,Dry chillies,525.0
Karnataka,MYSORE,2005-06,Dry chillies,127.0
Karnataka,MYSORE,2005-06,Dry chillies,228.0
Karnataka,MYSORE,2006-07,Dry chillies,1077.0
Karnataka,RAICHUR,2004-05,Dry chillies,3241.0
Karnataka,RAICHUR,2005-06,Dry chillies,1007.0
Karnataka,RAICHUR,2005-06,Dry chillies,11.0
Karnataka,RAICHUR,2005-06,Dry chillies,98.0
Karnataka,RAICHUR,2006-07,Dry chillies,1799.0
Karnataka,SHIMOGA,2004-05,Dry chillies,843.0
Karnataka,SHIMOGA,2005-06,Dry chillies,679.0
Karnataka,SHIMOGA,2005-06,Dry chillies,65.0
Karnataka,SHIMOGA,2005-06,Dry chillies,348.0
Karnataka,SHIMOGA,2006-07,Dry chillies,774.0
Karnataka,TUMKUR,2004-05,Dry chillies,4086.0
Karnataka,TUMKUR,2005-06,Dry chillies,3138.0
Karnataka,TUMKUR,2005-06,Dry chillies,26.0
Karnataka,TUMKUR,2005-06,Dry chillies,29.0
Karnataka,TUMKUR,2006-07,Dry chillies,2663.0
Karnataka,UDUPI,2004-05,Dry chillies,318.0
Karnataka,UDUPI,2005-06,Dry chillies,111.0
Karnataka,UDUPI,2005-06,Dry chillies,284.0
Karnataka,UDUPI,2005-06,Dry chillies,118.0
Karnataka,UDUPI,2006-07,Dry chillies,325.0
Karnataka,UTTAR KANNAD,2004-05,Dry chillies,33.0
Karnataka,UTTAR KANNAD,2005-06,Dry chillies,16.0
Karnataka,UTTAR KANNAD,2005-06,Dry chillies,5.0
Karnataka,UTTAR KANNAD,2006-07,Dry chillies,17.0
Karnataka,BAGALKOT,2004-05,Garlic,150.0
Karnataka,BAGALKOT,2005-06,Garlic,60.0
Karnataka,BAGALKOT,2006-07,Garlic,55.0
Karnataka,BANGALORE RURAL,2005-06,Garlic,8.0
Karnataka,BANGALORE RURAL,2006-07,Garlic,4.0
Karnataka,BELGAUM,2004-05,Garlic,425.0
Karnataka,BELGAUM,2005-06,Garlic,509.0
Karnataka,BELGAUM,2006-07,Garlic,465.0
Karnataka,BELLARY,2004-05,Garlic,1.0
Karnataka,BENGALURU URBAN,2004-05,Garlic,13.0
Karnataka,BENGALURU URBAN,2005-06,Garlic,16.0
Karnataka,BENGALURU URBAN,2006-07,Garlic,14.0
Karnataka,BIDAR,2004-05,Garlic,85.0
Karnataka,BIDAR,2005-06,Garlic,75.0
Karnataka,BIDAR,2006-07,Garlic,60.0
Karnataka,BIJAPUR,2004-05,Garlic,209.0
Karnataka,BIJAPUR,2005-06,Garlic,243.0
Karnataka,BIJAPUR,2006-07,Garlic,316.0
Karnataka,CHAMARAJANAGAR,2004-05,Garlic,34.0
Karnataka,CHAMARAJANAGAR,2005-06,Garlic,28.0
Karnataka,CHAMARAJANAGAR,2006-07,Garlic,14.0
Karnataka,CHITRADURGA,2004-05,Garlic,8.0
Karnataka,CHITRADURGA,2005-06,Garlic,5.0
Karnataka,CHITRADURGA,2006-07,Garlic,4.0
Karnataka,DAVANGERE,2004-05,Garlic,2.0
Karnataka,DHARWAD,2004-05,Garlic,2389.0
Karnataka,DHARWAD,2005-06,Garlic,1985.0
Karnataka,DHARWAD,2006-07,Garlic,2449.0
Karnataka,GADAG,2004-05,Garlic,256.0
Karnataka,GADAG,2005-06,Garlic,147.0
Karnataka,GADAG,2006-07,Garlic,385.0
Karnataka,GULBARGA,2004-05,Garlic,3.0
Karnataka,GULBARGA,2005-06,Garlic,26.0
Karnataka,GULBARGA,2006-07,Garlic,25.0
Karnataka,HASSAN,2004-05,Garlic,17.0
Karnataka,HASSAN,2005-06,Garlic,10.0
Karnataka,HASSAN,2006-07,Garlic,8.0
Karnataka,HAVERI,2004-05,Garlic,1605.0
Karnataka,HAVERI,2005-06,Garlic,1816.0
Karnataka,HAVERI,2006-07,Garlic,2812.0
Karnataka,MANDYA,2004-05,Garlic,3.0
Karnataka,MANDYA,2005-06,Garlic,2.0
Karnataka,MANDYA,2006-07,Garlic,3.0
Karnataka,TUMKUR,2004-05,Garlic,2.0
Karnataka,TUMKUR,2005-06,Garlic,1.0
Karnataka,TUMKUR,2006-07,Garlic,1.0
Karnataka,BANGALORE RURAL,2004-05,Ginger,51.0
Karnataka,BANGALORE RURAL,2005-06,Ginger,70.0
Karnataka,BANGALORE RURAL,2006-07,Ginger,85.0
Karnataka,BELLARY,2004-05,Ginger,1.0
Karnataka,BELLARY,2005-06,Ginger,1.0
Karnataka,BELLARY,2006-07,Ginger,1.0
Karnataka,BIDAR,2004-05,Ginger,711.0
Karnataka,BIDAR,2005-06,Ginger,967.0
Karnataka,BIDAR,2006-07,Ginger,1355.0
